idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
445,444,knoop1992a,knoop; j. and steffen,"the interprocedural coincidence theorem,",in Proceedings of the Fourth International Conference on Compiler Construction,Vol. 641,1992.0,T536K5121992,knoop1992a,knoop; j. and steffen,"the interprocedural coincidence theorem,",in Proceedings of the Fourth International Conference on Compiler Construction,Vol. 641,1992.0,T536K5121992,1.0,1.0,1,1,1
447,446,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,Proceedings of the Fourth International Conference on Compiler Construction Lecture Notes in Computer Science,Vol. 641,1992.0,T536J2511992,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,Proceedings of the Fourth International Conference on Compiler Construction Lecture Notes in Computer Science,Vol. 641,1992.0,T536J2511992,1.0,1.0,1,1,1
448,446,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,In Proceedings of the Fourth International Conference on Compiler Construction,Vol. 641,1992.0,T536J2511992,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,Proceedings of the Fourth International Conference on Compiler Construction Lecture Notes in Computer Science,Vol. 641,1992.0,T536J2511992,1.0,1.0,1,1,1
448,447,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,In Proceedings of the Fourth International Conference on Compiler Construction,Vol. 641,1992.0,T536J2511992,knoop1992a,j. knoop and b. steffen.,the interprocedural coincidence theorem.,Proceedings of the Fourth International Conference on Compiler Construction Lecture Notes in Computer Science,Vol. 641,1992.0,T536J2511992,1.0,1.0,1,1,1
456,455,pfahler1997a,p. pfahler and u. kastens.,language design and implementation by selection.,In First ACM SIGPLAN Workshop on Domain-Specific Languages,,1997.0,L522P1461997,pfahler1997a,p. pfahler and u. kastens.,language design and implementation by selection.,In First ACM SIGPLAN Workshop on Domain-Specific Languages,,1997.0,L522P1461997,1.0,1.0,1,1,1
458,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
459,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
459,458,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
460,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
460,458,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
460,459,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
461,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
461,458,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
461,459,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
461,460,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
462,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
462,458,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
462,459,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
462,460,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
462,461,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,457,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,458,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,459,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,460,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,461,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
463,462,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,poggio1992a,poggio; fahle; and edelman,fast perceptual learning in visual hyperacuity.,Science,256,1992.0,F231P2141992,1.0,1.0,1,1,1
471,470,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,1.0,1.0,1,1,1
472,470,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,1.0,1.0,1,1,1
472,471,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,steele1984a,guy l. steele jr.; scott e. fahlman; richard p. gabriel; david a. moon; and daniel l. weinreb.,common lisp: the language.,,,1984.0,C554G4231984,1.0,1.0,1,1,1
480,479,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9249138331363714,0.9949367088607596,1,1,1
482,481,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,1.0,1.0,1,1,1
484,483,thrun1991a,fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552F4551991,thrun1991a,fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552F4551991,1.0,1.0,1,1,1
485,481,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fahlman; fisher; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; and zhang,the monk's problem: a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,0.9246798008735264,0.9134278002699056,1,1,1
485,482,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fahlman; fisher; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; and zhang,the monk's problem: a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,0.9246798008735264,0.9134278002699056,1,1,1
489,479,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.8596831538221597,0.9974358974358974,1,1,1
489,480,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8660485452457418,0.9974683544303796,1,1,1
490,479,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.8596831538221597,0.9974358974358974,1,1,1
490,480,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8660485452457418,0.9974683544303796,1,1,1
490,489,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,1.0,1.0,1,1,1
491,479,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9876288659793816,1.0,1,1,1
491,480,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.9249138331363714,0.9949367088607596,1,1,1
491,489,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8606026940520446,0.9974358974358974,1,1,1
491,490,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8606026940520446,0.9974358974358974,1,1,1
492,479,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9310463000387956,0.9974358974358974,1,1,1
492,480,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.930644593894841,0.9974683544303796,1,1,1
492,489,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8674324403859386,1.0,1,1,1
492,490,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8674324403859386,1.0,1,1,1
492,491,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9310463000387956,0.9974358974358974,1,1,1
493,479,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9290054194447064,0.9949367088607596,1,1,1
493,480,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.9310810967685664,1.0,1,1,1
493,489,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8669248478832969,0.9974683544303796,1,1,1
